"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Barcelona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia Sant Sadurní,Calle,Francesc Macià,23,08262,Callús,93 836 17 98,Pública local,42,santandreusalut.cat/es/residencia-sant-sadurni-de-callus,"41,780161","1,784461",09/04/2019
CDM Residencial,Paseo,de la Misericòrdia,41,08360,Canet de Mar,93 795 62 29,Privada,83,www.cdm.cat,"41,597076","2,581014",08/04/2019
La Llar de l'Hotel Maricel 3ª edat,Calle,Drassanes del Plà,s/n,08360,Canet de Mar,93 794 11 87,Privada,64,www.residenciamaricel.com,"41,590387","2,590065",14/11/2018
Residencia Miramar de Canet,Avenida,Maresme,29,08360,Canet de Mar,93 794 32 42,Privada,70,www.santrocmiramar.cat,"41,584306","2,572516",05/05/2015
Residència Sant Roc de Canet,Avenida,Maresme,21 - 23,08360,Canet de Mar,93 794 32 42,Privada,181,www.santrocmiramar.cat,"41,584496","2,573345",05/05/2015
Residència Guillem Mas,Calle,Vall,69,08360,Canet de Mar,93 794 03 93,Privada,99,www.guillemmas.com,"41,588664","2,586702",15/04/2019
Centro Gerontológico María Auxiliadora,Calle,Diagonal,29,08420,Canovelles,93 840 36 82,Privada,35,www.cgma.es,"41,617688","2,282053",11/07/2013
Residencia Fundación Consortes Guasch,Paseo,Concepció,3,08786,Capellades,93 801 01 07,Privada,83,www.fundaciocg.com,"41,529968","1,683685",03/04/2019
Llar residència El Racó,Carretera,BV-5108 de Cardedeu a Cànoves,Km. 3.5,08440,Cardedeu,93 846 01 83 / 93 846 01 82,Privada,34,www.residenciacardedeu.com,"41,670072","2,359193",13/07/2017
Residencia de ancianos Maranatha de Cardedeu,Carretera,de Cànoves,Km. 2.5,08440,Cardedeu,93 845 22 87 / 93 845 00 27,Privada,70,www.residenciamaranatha.org,"41,669900","2,359180",11/04/2019
Residència de 3ª edat Sant Jaume,Plaça,Compte i Viladomat,2,08261,Cardona,93 869 11 68,Privada,62,,"41,914606","1,680658",03/04/2019
Residència L'Onada Casserres,Paseo,Bisbe Comellas,75,08693,Casserres,93 822 50 00,Pública local,46,,"42,013000","1,842208",07/07/2017
Residència geriàtrica Falgàs,Calle,Bassetes,3,08211,Castellar del Vallès,93 714 46 09,Privada,20,,"41,616177","2,085602",09/08/2011
Residència Geriàtrica Can Font,Calle,Can Salas,8,08211,Castellar del Vallès,93 714 89 83,Privada,25,www.inforesidencias.com/webs/can_font,"41,598082","2,056917",08/04/2019
Obra social benèfica de Castellar del Vallès - Residència,Calle,Mestre Ros,7,08211,Castellar del Vallès,93 714 53 89,Privada sin fin de lucro,85,,"41,614500","2,087236",05/04/2019
Obra social benèfica de Castellar del Vallès - Viviendas tuteladas,Calle,Mestre Ros,7,08211,Castellar del Vallès,93 714 53 89,Privada sin fin de lucro,11,,"41,614500","2,087236",05/04/2019
Residència Nord Egara,Calle,Passeig,39 - 41,08211,Castellar del Vallès,93 714 35 52,Privada,34,,"41,614621","2,085583",08/04/2019
Les Orquídies,Calle,Prat de la Riba,1,08211,Castellar del Vallès,93 714 22 55,Privada,49,www.orquidies.com,"41,613313","2,089526",10/07/2017
Geriàtric del Bages,Calle,Sant Geroni,8,08296,Castellbell i el Vilar,93 834 03 79,Privada,45,,"41,628260","1,866009",10/01/2019
Residència La Ginesta,Calle,de la Llum,5 - 9,08183,Castellcir,93 862 47 50,Privada,54,www.residencialaginesta.com,"41,760867","2,148394",05/04/2019
Residència Lluna Gran,Calle,Alcover,30,08860,Castelldefels,93 665 35 92,Privada,25,www.llunagran.com,"41,273155","1,947970",05/04/2019
Solmar Residencial,Paseo,Bellavista,160,08860,Castelldefels,93 665 68 64,Privada,64,www.residenciasolmar.com,"41,273177","1,950962",05/04/2019
Residència El Manantial,Paseo,Brollador,26,08860,Castelldefels,93 664 20 18,Privada,60,www.residenciaelmanantial.org,"41,267910","1,954734",03/04/2019
Residència Julia,Calle,Cádiz,36,08860,Castelldefels,93 665 17 86 / 93 664 40 00,Privada,30,residenciajulia.es,"41,273563","1,977910",04/04/2019
Residència Mussol II,Avenida,Castelldefels,69,08860,Castelldefels,93 760 92 85,Privada,31,,"41,269396","1,990293",04/04/2019
Residència de 3ª edat Santa Rita,Avenida,Constitució,340 - 342,08860,Castelldefels,93 664 27 06,Privada,67,www.sta-rita.com,"41,267537","1,956817",26/07/2011
Residencia Fuentes Carrionas,Paseo,de los Naranjos,40,08860,Castelldefels,93 664 34 61,Privada,54,www.fuentescarrionas.es,"41,267279","1,948455",06/05/2015
Residència Les Gavines,Paseo,del Ferrocarril,16 - 18,08860,Castelldefels,93 633 14 60,Privada,49,,"41,266176","1,954030",05/04/2019
Residencia geriátrica Catite,Paseo,Garbí,134,08860,Castelldefels,93 665 17 00,Privada,66,www.geriatriccatite.com,"41,266940","1,975485",25/07/2017
Residencia Torre Marina,Paseo,Garbí,152,08860,Castelldefels,93 664 39 77,Privada,50,,"41,267022","1,972745",08/04/2019
Residència geriàtrica El Recer II,Paseo,Marina,60,08860,Castelldefels,93 665 43 65,Privada,50,www.inforesidencias.com/webs/recer,"41,267773","1,988554",06/07/2017
Residencia de 3ª edad El Sol,Paseo,Marítim,287,08860,Castelldefels,93 665 65 93,Privada,43,,"41,265693","1,961777",15/04/2019
Residència L'Oreneta,Paseo,Marítim,222 - 224,08860,Castelldefels,93 636 33 13,Privada,49,,"41,265883","1,969332",06/07/2017
Residencia Lourdes,Calle,Sevilla,28,08860,Castelldefels,93 665 14 40,Privada,19,,"41,272505","1,979159",11/07/2013
Portamar Residencial,Avenida,Trescientos cuarenta y uno,14,08860,Castelldefels,93 664 55 30,Privada,55,www.portamarresidencial.es,"41,274199","1,968514",08/04/2019
Residencia Colonias Extranjeras,Calle,Ventidós de la Pineda,13 - 15,08860,Castelldefels,93 664 77 20,Privada,63,www.rce-bcn.com,"41,267164","1,999326",12/07/2017
Residència geriàtrica Masplanoi,Calle,del Mas,s/n,08297,Castellgalí,93 833 05 20,Privada,19,,"41,670159","1,838950",17/04/2019
Institució Benèfica Amics dels Avis (IBADA),Calle,Jacint Verdaguer,24,08297,Castellgalí,93 115 87 87,Privada sin fin de lucro,94,www.ibada.cat,"41,677481","1,847846",30/05/2019
Residència Municipal Josep Brugarolas,Carretera,de Granera,41,08183,Castellterçol,968 66 61 08,Pública local,74,www.castelltersol.cat/ca/municipi/equipaments/5/28,"41,749500","2,120610",03/04/2019
Llar residència Nature,Pasaje,Nord,1 - 3,08183,Castellterçol,93 866 86 83,Privada,52,,"41,751437","2,118355",08/04/2019
Residència Palau de Can Sunyer,Calle,Sant Llorenç de Morunys,10 - 12,08769,Castellví de Rosanes,93 774 54 51,Privada,72,www.palaudecansunyer.com,"41,456397","1,947100",10/04/2019
Residència Sant Gabriel,Calle,Fortià Solà,6,08540,Centelles,93 881 00 26,Pública local,78,,"41,796110","2,218452",03/04/2019
Residència CIM Bellaterra,Camino,Antic de Sant Cugat,103,08193,Cerdanyola del Vallès,93 000 14 01,Privada,47,,"41,499634","2,080034",22/10/2012
Cerdanyola Residència d'Avis,Pasaje,Àngel Guimerà,6,08290,Cerdanyola del Vallès,93 586 46 17,Privada,24,,"41,484171","2,134155",28/02/2018
Residència El Meu Avi,Ronda,Cerdanyola,50,08290,Cerdanyola del Vallès,93 592 01 26,Privada,28,www.elmeuavi.es ; www.residenciaelmeuavi.es,"41,486767","2,154289",05/04/2019
Residència assistida per a gent gran de Cerdanyola,Avenida,de Lesseps,4,08290,Cerdanyola del Vallès,93 594 01 45,Pública autonómica,90,,"41,484820","2,143847",05/04/2019
Residència geriàtrica La Olivera,Calle,Sebastià Garriga,17,08290,Cerdanyola del Vallès,93 692 95 60,Privada,25,,"41,490996","2,130676",14/03/2018
Residencial Mensa,Calle,Joaquim Mensa,18,08758,Cervelló,93 684 17 49,Privada,54,,"41,392392","1,947700",30/11/2011
Les Oliveres Centre Residencial,Calle,Saturnia Pyri,6 - 8,08758,Cervelló,93 101 06 69,Privada,50,www.lesoliveres.net,"41,397520","1,965343",15/04/2019
Residencia 3ª edad Casa Les Monges,Calle,Vidriers,6,08758,Cervelló,93 660 05 38,Privada,66,www.camonjas.com,"41,393104","1,952383",11/04/2019
Residencia geriátrica Santa Rita,Avenida,Centenari Amadeu Vives,1,08293,Collbató,93 777 07 04,Privada,25,,"41,563266","1,815060",30/11/2011
"Asistencia Geriátrica La Montaña, S. L.",Paseo,Cerdanya,8,08293,Collbató,93 777 90 60,Privada,25,agmonta.com,"41,566202","1,820375",25/04/2019
Residència Llar de Benestar,Calle,Albèniz,4,08757,Corbera de Llobregat,93 688 19 72,Privada,35,llardebenestar.com,"41,429209","1,941735",05/04/2019
Residència Sant Martí,Plaça,Bartomeu Pere i Selva,3,08757,Corbera de Llobregat,93 650 03 55 / 696 56 91 28,Privada,28,www.santmartiporres.com,"41,417744","1,922062",27/04/2018
Residencia La Torreta de Corbera,Calle,Berguedà,15 - 17,08757,Corbera de Llobregat,93 650 28 35,Privada,50,residenciaslatorreta.com/la-torreta-de-corbera,"41,418329","1,931090",24/04/2018
Residència Creu Nova,Calle,Creu Nova,28,08757,Corbera de Llobregat,93 650 54 91,Privada,27,,"41,418580","1,926150",06/07/2017
Residència Sol i Natura,Carretera,de Amunt,8,08757,Corbera de Llobregat,93 650 25 89,Privada,50,www.residenciasolinatura.com,"41,414697","1,917626",08/07/2017
Residència d'avis Mercè,Avenida,dels Pins,18,08757,Corbera de Llobregat,93 688 08 39,Privada,25,,"41,424800","1,939774",30/04/2019
Residència Reche,Calle,Santa Magdalena,1 - 2,08757,Corbera de Llobregat,93 650 14 01,Privada,55,www.residenciareche.com,"41,417552","1,923724",05/04/2019
Residència Les Deus,Calle,Siete,35,08757,Corbera de Llobregat,93 650 28 61,Privada,64,www.residencialesdeus.com,"41,424194","1,948273",15/04/2019
Residència assistida Jaume Nualart,Calle,Anoia,s/n,08940,Cornellà de Llobregat,93 471 01 60,Pública autonómica,72,,"41,358126","2,077732",06/07/2017
Residència Blau Almeda,Carretera,de l'Hospitalet,236,08940,Cornellà de Llobregat,93 475 35 86,Privada,142,www.blaualmeda.com,"41,356360","2,086662",08/07/2017
DomusVi Sant Jordi,Carretera,de Sant Joan Despí,60,08940,Cornellà de Llobregat,93 475 26 90,Privada,85,www.domusvi.es/residencia-mayores-barcelona-sant-jordi,"41,359868","2,062933",06/07/2017
Residencial Cornellà,Avenida,del Parc,46,08940,Cornellà de Llobregat,93 230 35 00,Privada,140,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-cornella,"41,359183","2,077174",16/01/2019
Pisos tutelados para personas mayores,Pasaje,Dolors Almeda,20,08940,Cornellà de Llobregat,681 02 08 88,Privada sin fin de lucro,24,,"41,355549","2,086398",27/07/2017
Clínica Sant Jordi de Cornellà,Avenida,Parc,19 - 21,08940,Cornellà de Llobregat,93 377 47 47,Privada,56,,"41,357050","2,080265",03/04/2019
Residència Geriàtrica Can Rovira,Calle,Rubió i Ors,24 - 26,08940,Cornellà de Llobregat,93 377 29 36,Privada,23,www.residenciacanrovira.cat,"41,355427","2,066771",08/04/2019
Residència Teresa Duran,Avenida,Salvador Allende,45,08940,Cornellà de Llobregat,93 375 00 10,Privada,134,fundaciodependents.blogspot.com/p/residencia-teresa-duran.html,"41,359869","2,083695",08/04/2019
Residencia Templis Atlantis,Avenida,Catalunya,18 - 20,08880,Cubelles,93 895 27 70 / 93 895 73 79,Privada,65,templisatlantis.com,"41,207180","1,672214",03/04/2019
Residencia Medical Comfort,Avenida,Europa,1 - 3,08880,Cubelles,93 895 13 71,Privada,99,edelweiss.es/portfolio/edelweiss-confort-cubelles/,"41,201507","1,646213",12/07/2017
Residència d'avis Sant Llop,Calle,Pau Picasso,13,08319,Dosrius,93 791 92 53,Privada,24,www.santllop.com,"41,594106","2,409755",06/05/2015
Residència municipal Can Comelles,Calle,Camí de Can Comelles,s/n,08292,Esparreguera,93 777 10 97,Pública local,98,,"41,548600","1,863030",07/05/2015
Residència Domus Astri,Calle,Apel.les Mestres,37,08950,Esplugues de Llobregat,93 371 97 94,Privada,25,domusastri.com,"41,382081","2,090242",10/07/2017
Residencia Espluguense,Avenida,Cornellà,80,08950,Esplugues de Llobregat,93 473 16 06,Privada,25,www.residenciaespluguense.com,"41,373276","2,084120",04/04/2018
Residència Torre d'Esplugues,Carretera,de Cornellà,78,08950,Esplugues de Llobregat,93 371 22 87,Privada,30,,"41,373402","2,084266",03/08/2017
Residència Fèlix Llobet,Avenida,Isidre Martí,17 - 19,08950,Esplugues de Llobregat,93 372 35 04 / 93 372 45 61,Privada,70,,"41,373908","2,084073",07/07/2017
Orpea Ciutat Diagonal,Avenida,La Miranda,8,08950,Esplugues de Llobregat,93 293 07 52,Privada,256,orpea.es/centros-residencias/centro-dia-residencia-ancianos-barcelona-ciutat-diagonal,"41,383759","2,086038",23/03/2017
Residència La Mallola,Avenida,Lluis Company,100,08950,Esplugues de Llobregat,93 480 96 15,Privada,106,,"41,381680","2,087642",07/07/2017
Casal de La Santa Creu,Calle,Gorgues,5,08511,"Esquirol, L'",93 856 80 51,Privada sin fin de lucro,58,,"42,034666","2,369235",03/06/2019
Residència Cantonigròs,Carretera,de Vic a Olot,Km. 25,08569,"Esquirol, L'",93 852 50 35,Privada,52,,"42,041407","2,413777",15/07/2013
Llar residència Llorens Pressegué,Calle,Doctor Vilardell,20,08148,Estany (L'),93 830 30 76 / 98 950 55 10,Privada,24,www.inforesidencias.com/webs/pressegue,"41,867681","2,112864",30/11/2011
Hotel Congost - Residencia de ancianos,Carretera,de Ribes,45,08590,Figaró-Montmany,93 842 93 69,Privada,68,www.residenciageriatricacongost.com,"41,721322","2,272828",08/04/2019
Residencia Àngelus,Calle,Escales de l'Àngelus,s/n,08590,Figaró-Montmany,93 842 92 17,Privada,35,,"41,722963","2,273514",19/07/2013
Residència Palau de Les Franqueses,Carretera,de Cànoves,Km. 1.5,08520,Franqueses del Vallès (Les),93 840 10 15,Privada,52,,"41,634600","2,307090",08/04/2019
Residència d'avis L'Auca,Calle,Jaume I,28,08520,Franqueses del Vallès (Les),93 840 24 45 / 609 38 25 20,Privada,44,,"41,630831","2,301801",08/04/2019
Residencia Les Franqueses,Calle,Sant Josep,29,08520,Franqueses del Vallès (Les),93 840 59 90 / 902 01 41 10,Privada,58,www.mutuam.cat/serveis-residencials/residencies-gent-gran/residencia-les-franqueses,"41,629080","2,295779",03/04/2019
Can Jordan,Ronda,del Carril,63,08530,Garriga (La),93 871 56 97 / 93 871 75 07,Privada,53,www.canjordan.com,"41,683117","2,288916",25/07/2017
Residencia Reig,Ronda,del Carril,78,08530,Garriga (La),93 871 47 94,Privada,44,lavostrallar.com/residencias/residencia-reig,"41,681534","2,288737",26/04/2018
L'Asil Hospital de La Garriga Fundació Privada,Calle,Llerona,2,08530,Garriga (La),93 871 40 06,Privada sin fin de lucro,123,www.asilhospitallg.com,"41,684598","2,284155",05/04/2019
Llar Nostra Senyora del Pilar,Avenida,Til.lers,29,08530,Garriga (La),93 871 79 96 / 93 871 81 38,Privada,53,,"41,685339","2,287236",11/07/2013
Residencia San Lorenzo 3,Calle,Àngela Roca,4,08850,Gavà,93 662 47 11,Privada,74,,"41,302908","2,004546",04/04/2019
Residència assistida de Gavà,Calle,Concòrdia,24,08850,Gavà,93 633 42 50,Pública autonómica,93,www.fsyc.org/proyectos/residencia-centro-de-dia-gava,"41,307052","2,006226",06/07/2017
Gavà Centre,Plaça,Dolors Clua,11,08850,Gavà,93 662 07 30,Privada,21,,"41,306532","2,003658",02/09/2009
Residencia San Lorenzo 1,Calle,Riu Ebre,8,08850,Gavà,93 638 35 11,Privada,35,www.inforesidencias.com/webs/sanlorenzo,"41,313614","1,988841",05/04/2019
Residencia San Lorenzo 2,Calle,Riu Ebre,13,08850,Gavà,93 662 90 37,Privada,34,,"41,313419","1,988750",05/04/2019
Llar Sant Jordi,Carretera,de Sant Sadurní,Km. 9,08790,Gelida,93 779 00 31,Privada,58,,"41,437386","1,861992",10/04/2019
Fundació Residència Sant Roc,Plaza,del Doctor Armengou,1,08680,Gironella,93 825 00 06,Privada,80,www.fundaciosantroc.cat,"42,033600","1,881400",04/07/2019
Residència Fundació Antònia Roura Barbany,Calle,Nou,12,08401,Granollers,93 870 60 91,Privada,51,www.fundacioantoniaroura.com,"41,607104","2,287551",04/04/2019
Residencia San José,Calle,Sant Josep,6,08401,Granollers,93 870 39 36 / 93 870 02 17,Privada sin fin de lucro,40,,"41,607549","2,283778",24/04/2019
Centro geriátrico Adolfo Montañà Riera,Avenida,Francesc Ribas,s/n,08402,Granollers,93 842 50 00,Privada,62,www.fhag.es,"41,612900","2,295920",12/07/2017
STS Can Monich,Calle,Primer Marquès de les Franqueses,148,08402,Granollers,93 846 71 00 / 93 846 45 66,Privada,68,www.stsgrup.org/es/portfolio/sts-can-monic-es,"41,622067","2,293161",10/05/2019
Adara - Residència per la 3ª edad,Calle,Diego de Velázquez,43,08403,Granollers,93 846 40 25,Privada,24,,"41,610576","2,275558",09/08/2011
Llar d'avis Verge de la Salut,Calle,Sant Marc,1,08403,Granollers,93 707 82 23,Privada,21,www.centresvergedelasalut.com,"41,612373","2,274745",13/05/2019
La Rambla Residencia d'Avis,Rambla,Just Oliveres,48 - 1º,08901,Hospitalet de Llobregat (L'),93 337 39 86,Privada,25,lavostrallar.com/residencias/residencia-la-rambla,"41,362327","2,100915",06/05/2015
Residència Jericó,Calle,Mestre Candi,36 - 42,08901,Hospitalet de Llobregat (L'),93 338 03 46,Privada,70,www.fsantroc.org,"41,360976","2,109244",04/04/2019
Prytanis Residencial,Calle,Aprestadora,43 - 45,08902,Hospitalet de Llobregat (L'),93 298 80 90,Privada,68,,"41,364039","2,129815",06/07/2017
Residència Santa Eulàlia,Avenida,Carrilet,"129 - 131, 1º",08902,Hospitalet de Llobregat (L'),93 331 80 82,Privada,18,www.llaravissantaeulalia.com,"41,364460","2,121129",08/04/2019
L'Hospitalet Rpark,Calle,Cultura,3 - 5,08902,Hospitalet de Llobregat (L'),93 533 76 70,Privada,74,www.residenciapark.com,"41,366156","2,119281",03/04/2019
Residència Santa Eulàlia,Calle,Jacint Verdaguer,32,08902,Hospitalet de Llobregat (L'),93 331 86 62 / 93 432 23 80,Privada,91,,"41,365673","2,128280",08/04/2019
Collblanc Companys Socials,Calle,Riera Blanca,18 - 20,08903,Hospitalet de Llobregat (L'),93 554 39 71,Pública local,90,www.sanitatintegral.org/ciutadans/centres/residencia-collblanc-companys-socials/,"41,375981","2,121445",05/04/2019
Residència d'avis La Torrassa,Calle,Santiago Apóstol,55,08903,Hospitalet de Llobregat (L'),93 422 62 39,Privada sin fin de lucro,78,www.latorrassa.org,"41,369963","2,124219",13/05/2015
Residencia El Pilar,Calle,Florida,39,08905,Hospitalet de Llobregat (L'),93 440 07 99,Privada,30,,"41,370748","2,112784",30/11/2011
DomusVi Can Buxeres,Calle,Ametller,6,08906,Hospitalet de Llobregat (L'),93 260 31 81,Privada,178,www.domusvi.es/residencia-mayores-barcelona-hospitalet-de-llobregat,"41,364414","2,094395",15/07/2013
Residència Francisco Padilla,Avenida,Electricitat,35 - 43,08906,Hospitalet de Llobregat (L'),93 437 34 40,Pública autonómica,80,www.csi.cat,"41,368493","2,100071",04/04/2019
Habitatges tutelats L'Hospitalet-Bellvitge,Avenida,de América,61,08907,Hospitalet de Llobregat (L'),93 261 89 49,Pública autonómica,24,,"41,351804","2,113484",11/07/2017
Residència assistida Feixa Llarga Laia Gonzàlez,Calle,de la Residència,2,08907,Hospitalet de Llobregat (L'),93 264 10 80,Pública autonómica,94,,"41,347175","2,104897",30/11/2011
Residencia 3ª edad Santa Isabel,Avenida,Nostra Senyora de Bellvitge,20 - 28 ático EFGHI,08907,Hospitalet de Llobregat (L'),93 263 20 34,Privada,24,,"41,349503","2,105983",06/09/2011
Residència Pare Josep M. Vilaseca,Avenida,Gaudí,26,08700,Igualada,93 804 55 15,Pública local,152,,"41,583576","1,612494",03/04/2019
Hogar del Santo Cristo,Calle,Milà i Fontanals,8,08700,Igualada,93 803 12 67,Privada sin fin de lucro,87,,"41,582362","1,608964",05/04/2018
"Residència Igualada, S. L.",Calle,Sant Francesc d'Assís,19,08700,Igualada,93 805 21 37,Privada,62,,"41,583145","1,621082",18/07/2017
Residencia Fundació Sanitària Sant Josep,Paseo,Verdaguer,31,08700,Igualada,93 803 26 50,Privada,12,www.fssj.es/sant-josep-residencial.html,"41,582106","1,618423",17/07/2017
Residència Bell Indret,Calle,Roses,21,08186,Lliçà d'Amunt,93 841 59 06 / 93 589 39 67,Privada,65,bellindret.com,"41,587407","2,208535",25/04/2018
Residència assistida Bonavista,Camino,Sant Valerià,84 - Urb. El Mirador,08185,Lliçà de Vall,93 843 62 02 / 667 48 06 37,Privada,34,www.bonavistagentgran.es,"41,592145","2,223106",27/10/2011
Jardí Residencial Torre Magret,Calle,Bonavista,10 - 14,08450,Llinars del Vallès,93 841 12 27,Privada,44,www.torremagret.com,"41,637006","2,400658",08/04/2019
Residència Llinars del Vallès,Calle,Salvador Espriu,11 - 15,08450,Llinars del Vallès,93 841 35 10,Privada,128,,"41,643941","2,394958",24/08/2011
Residencia Nazaret,Avenida,Costa Brava,92,08380,Malgrat de Mar,93 761 99 00,Privada sin fin de lucro,135,www.residencianazaret.org,"41,647716","2,736525",06/07/2017
Residència Geriàtrica Assistida Toy,Calle,Mallorca,63,08380,Malgrat de Mar,93 765 48 84,Privada,89,residenciatoy.com,"41,643434","2,742916",16/04/2019
Residència geriàtrica Malgrat,Calle,Sant Pere,42,08380,Malgrat de Mar,93 765 44 36,Privada,43,,"41,644229","2,746267",10/07/2017
Residencia Aura,Carretera,de Olot,7,08560,Manlleu,93 852 00 00,Privada sin fin de lucro,132,www.hospitalmanlleu.com/index.php?module=residencia,"42,001357","2,287165",05/04/2019
Residència geriàtrica Valldaura,Calle,Cos,10,08241,Manresa,93 858 04 07 / 93 858 04 08,Privada,46,,"41,724424","1,821119",06/07/2017
Centre Mutuam - Manresa,Calle,Era de l'Huguet,8,08241,Manresa,93 873 24 12 / 93 873 27 13,Privada,39,www.mutuam.com,"41,723391","1,832298",04/09/2015
Residència Sant Josep,Calle,Magnet,22,08241,Manresa,93 872 65 66,Privada sin fin de lucro,37,,"41,725319","1,821056",21/05/2015
Residència Mont-Blanc,Calle,Mossèn Jacint Verdaguer,2 - 4,08241,Manresa,93 877 28 48,Privada sin fin de lucro,90,www.residenciamontblanc.org,"41,726785","1,829899",05/04/2019
Residència 3ª Edat Casa Padró,Paseo,Pere III,38 - 1º,08241,Manresa,93 877 15 53,Privada,23,,"41,728008","1,823885",11/04/2019
Residència Sant Andreu,Calle,Remei de Dalt,8 - 20,08241,Manresa,93 522 00 27,Privada sin fin de lucro,111,santandreusalut.cat/residencia-sant-andreu-es,"41,725373","1,829024",08/04/2019
Viviendas tuteladas Teresina Torra i Sanmartí,Camino,de Joncadella,s/n,08242,Manresa,93 873 24 12,Pública autonómica,26,www.mutuam.com,"41,738376","1,822310",15/05/2015
Residència assistida Font dels Capellans,Calle,Font dels Capellans,85 - 87,08243,Manresa,93 873 51 62,Pública autonómica,58,,"41,730447","1,840154",31/07/2017
Residència d'avis Barri Sagrada Família de Manresa,Calle,Vallès,8,08243,Manresa,93 873 83 33,Privada,24,,"41,726026","1,838330",11/05/2015
Residència d'avis Sagrada Familia II,Calle,Vallès,15 - 17,08243,Manresa,93 877 21 77 / 93 873 83 33,Privada,19,,"41,726046","1,838169",11/05/2019
Residència Sant Joan de Déu de Martorell,Avenida,Camí Fondo,22,08760,Martorell,93 774 57 75,Privada,136,rmartorell.cat,"41,476020","1,911775",17/04/2019
Residència d'Avis Martorell,Calle,Padró,29,08760,Martorell,93 775 21 53,Privada,25,,"41,477135","1,924691",15/07/2013
Residència Anoia,Avenida,Pau Clarís,11 bis,08760,Martorell,93 774 14 83,Privada,54,www.residenciaanoia.com,"41,474644","1,923157",05/04/2019
Residència Vistalegre,Calle,Vistalegre,37,08760,Martorell,93 776 51 00,Privada,25,,"41,472261","1,928306",11/01/2019
Les Moreres - Residència per a Gent Gran,Calle,Anselm Clavé,113,08107,Martorelles,93 570 53 74,Privada,38,,"41,525020","2,245905",27/08/2013
Residència geriàtrica Bell Resguard,Calle,Camil Fabra,21,08320,Masnou (El),93 555 27 30,Privada,71,www.bellresguard.cat,"41,476064","2,306685",18/04/2019
Residencia asistida Magnolia,Calle,Ciutat Vila Jardí,34,08320,Masnou (El),93 540 36 81,Privada,20,www.magnoliaweb.info,"41,484273","2,323530",08/04/2019
Residència Mare Nostrum,Calle,Figueres,23,08320,Masnou (El),93 555 97 49 / 93 555 84 52,Privada,24,,"41,477895","2,306856",10/07/2017
Residència Sant Jordi,Calle,Frederic Bosch,22,08320,Masnou (El),93 540 41 03 / 93 540 42 15,Privada,38,residenciasantjordi.es,"41,480098","2,315129",11/04/2019
Residencia geriátrica asistida Montseny,Calle,Navarra,181,08320,Masnou (El),93 555 02 57,Privada,70,fundaciosfda.cat/montseny,"41,478794","2,306362",03/04/2019
Residència Casa Benéfica del Masnou,Calle,Rector Pineda,12,08320,Masnou (El),93 540 60 69 / 93 555 05 10,Privada sin fin de lucro,100,www.casabeneficamasnou.org,"41,478564","2,316593",04/04/2019
Residència Sagrada Familia,Paseo,Àngel Guimerà,57,08230,Matadepera,93 787 07 25 / 93 787 07 50,Privada sin fin de lucro,58,,"41,600449","2,027264",15/07/2019
Els Roures de Matadepera,Plaça,Cal Baldiró,8,08230,Matadepera,93 787 16 62,Privada,40,,"41,599022","2,027046",05/04/2019
Residència Sant Marc,Camino,Ral,357,08301,Mataró,93 796 20 49,Privada,33,,"41,537474","2,445304",10/07/2017
Residencia geriátrica Laia,Calle,Miquel Biada,45,08302,Mataró,93 758 81 87 / 93 758 81 88,Privada,108,www.residencialaia.com,"41,537629","2,437084",05/05/2015
Residència municipal Sant Josep,Calle,Muralla de Sant Llorenç,15,08302,Mataró,93 790 26 18,Pública local,62,www.csdm.cat,"41,538796","2,443849",17/07/2017
Residència Torre Llauder - Càritas,Calle,Sant Valentí,19,08302,Mataró,93 799 70 71,Privada,20,,"41,531844","2,436357",09/07/2017
Residencia Voramar,Calle,Tordera,8,08302,Mataró,93 799 91 44,Privada,83,lavostrallar.com/residencias/residencia-voramar,"41,527440","2,433656",05/07/2017
Residència de gent gran de l'ICASS,Avenida,Gatassa,43,08303,Mataró,93 757 87 30,Pública autonómica,184,,"41,537251","2,428730",15/07/2013
Centre geriàtric Can Boada,Calle,Pirineus,9 - 13,08303,Mataró,93 741 11 39,Privada,75,www.cgcanboada.com,"41,540936","2,433806",05/04/2018
Centre Geriàtric Cerdanyola,Avenida,Puig i Cadafalch,208 - 210,08303,Mataró,93 798 49 58 / 653 05 05 92,Privada,50,,"41,540405","2,425097",17/07/2017
Residència 3ª edat El Mirador de Mataró,Calle,Capcir,90 - Urb. Can Quirze,08304,Mataró,93 790 15 36,Privada,126,www.residenciaelmirador.es,"41,553120","2,465605",04/04/2019
Residència assistida Mediterrània,Calle,Riu Francolí,9 - Urb. Les Sureres,08304,Mataró,93 758 63 15,Privada,35,,"41,563578","2,434234",05/05/2015
Residència Novallar de Mediona,Calle,del Futbol,s/n,08777,Mediona,93 817 87 00,Privada,141,,"41,490886","1,651344",09/04/2019
